Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
St. Martin (French part),MAF,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,19.87471042,14.96858423,16.37354052,16.27803175,16.08177626,25.34193493,23.33314033,24.34755554,22.69086174,26.08958515,26.39520825,27.17669445,26.6344172,27.98952405,28.73341145,31.33371353,26.98782633,27.31836395,25.7288765,24.45816328,22.5559204,25.19918532,25.39427768,28.05194934,25.97884346,25.69772892,32.36843827,31.33815906,32.69978753,33.0749912,32.52887392,33.77121331,34.05157373,34.2398058,30.1948826,30.12978794,28.55026865,25.771776,27.39926713,25.83674834,28.70330915,28.66733848,29.03934356,27.73787007,27.64696156,27.96448548,29.21564878,,
Monaco,MCO,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01173341,8.437726687,4.599214643,19.72519911,17.43556941,20.42921493,19.33854043,15.10716312,21.15099126,20.17628761,19.48178094,21.83092421,21.24037766,13.30575054,15.85623251,13.06876452,15.32911261,18.02478004,18.4662506,16.81504164,17.44646993,15.95268824,14.52231648,15.23031752,16.14001595,16.40639867,,
Madagascar,MDG,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,5.546432794,5.185248847,7.648374895,6.68078137,4.938455265,1.152541878,38.02935061,30.04158527,21.82247035,22.47030565,24.21219075,15.84979128,19.2371813,23.77101185,15.64998199,42.61788762,32.51638474,27.15629905,34.15676506,34.81902485,28.96876409,4.681348389,8.945305017,7.074109512,7.178395174,8.297553821,7.88896606,14.41649953,5.894797414,10.35325577,16.5298498,10.61670989,15.31776869,19.18536794,23.9098286,17.86695727,16.84653736,15.80673074,13.31078678,8.604463889,14.48725098,12.93336358,16.21721105,15.12847521,18.72095918,16.7121486,8.421196094,8.906331299,,
Maldives,MDV,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.36188778,26.3981124,17.14466637,22.22295878,21.59931771,19.34068526,9.685535676,33.14615716,,
Middle East & North Africa,MEA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,37.93677529,30.51421136,34.98102469,39.54050876,35.6188083,28.10088168,25.6388975,23.65149366,21.28455029,17.88170596,20.12311393,18.29104949,20.78798395,,,,23.83364166,23.24215994,24.58816543,26.79650254,25.83221535,22.4048537,26.13724521,28.37544098,,,,,39.97904427,41.98974631,40.86090232,43.22902551,30.47459018,35.29864008,40.14951135,39.5659944,37.06724571,33.64753455,24.5230654,24.15378723,27.58593128,31.40746246,29.43417315,22.5543815,,,
Mexico,MEX,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,22.50911307,26.95359282,26.36181145,27.95453572,30.2661058,27.86646139,28.01281923,22.21275999,26.98855469,21.41538248,20.49630984,20.49906009,18.73071501,16.89257481,20.37811275,20.71578569,23.48380941,23.50752667,24.15179481,23.97929607,22.92599097,21.8569367,20.98771322,19.91683914,19.45151509,22.4397733,21.7540826,23.90066912,23.6546063,23.55528892,23.37475271,24.0468312,24.21162307,23.74095556,20.75674299,21.80005267,22.33842577,22.91339486,23.78652709,24.3402654,24.34838063,25.71515051,24.1784166,,
Marshall Islands,MHL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6947979,18.20601934,18.75595002,17.61264791,18.39499576,20.23719432,18.83280344,11.845161,13.57487121,18.03899113,21.84280425,19.69511666,10.36360937,8.572337197,10.74151805,14.42010274,,,
Middle income,MIC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,22.60587872,22.31530865,21.99311609,22.33011287,23.01920622,23.01704925,23.84669143,21.73591578,23.18937932,23.67882535,26.07706144,23.35237949,23.33549565,23.61651542,24.96349589,25.61863842,24.9349927,25.05020821,25.03541646,24.78395057,24.68789239,25.05423323,25.48279573,27.04097362,28.48298723,30.55769003,31.26997749,33.08897968,33.97408535,34.99289329,33.82988567,34.89491423,34.68537214,34.71682921,33.96534242,34.27456591,33.66236243,33.18086038,33.77591051,34.43347003,33.94115768,34.57099064,36.31623153,,
North Macedonia,MKD,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.33526703,6.134468978,3.936277738,7.386678825,22.31386722,12.73862191,13.21466092,15.90568058,14.66400368,18.8816122,21.98741967,18.50372795,16.39760718,20.56457872,24.13575938,26.34098197,27.25137093,28.04021823,30.44794414,29.61184459,31.52690655,33.20448482,34.14858001,33.37182002,28.18135709,30.5109605,,
Mali,MLI,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,7.374347857,8.99344842,17.53294003,5.74081767,8.702958166,-7.063974136,-9.590275526,-9.002525189,-9.149834123,-11.813911,-3.075345802,2.405870878,10.83770795,7.769909744,15.8691927,12.30207513,9.826531526,11.29833897,8.224246493,13.82558731,10.68567569,10.02885141,14.55257806,14.57139004,10.51109336,10.07374986,12.64560512,12.44717157,15.25230593,14.35771728,13.51641858,18.75455064,17.40865667,13.29593921,15.93666061,13.34578595,14.82534181,17.09723043,17.0499622,15.87460043,15.79305805,17.18263004,14.8579707,16.03826159,15.70675439,15.83188891,,,
Malta,MLT,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,21.91674727,18.59333454,15.40922754,16.0336921,25.4587606,29.36252142,24.63870258,26.56575362,28.86577778,28.86029608,32.08177217,29.18844254,26.59923305,26.55290829,23.16936929,24.28387633,27.0577143,29.99599152,27.3151377,28.61018011,29.2513313,27.30006328,25.66572482,25.42936889,28.52288178,23.94693828,22.29021156,20.60443594,19.95798451,11.03458497,11.49527561,16.32424132,18.24206348,16.10637909,15.45906767,12.85676487,15.04805412,19.8373306,16.19698564,19.30196929,18.70702782,18.67654967,21.76214502,26.15252732,29.07505025,27.41999767,31.99777932,32.28413996,31.93139905,26.98875704,31.21644615,,
Myanmar,MMR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.74735466,21.9902877,33.57395879,35.42734808,34.71023719,32.39632526,32.11249086,26.133205,26.34532912,26.86466432,30.80936161,,,,
Middle East & North Africa (excluding high income),MNA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,32.3530218,26.22028675,,,23.02851695,24.30462082,25.67885628,23.55783664,21.12423902,16.83468463,20.29822168,16.5141023,21.12241748,,,,,,,30.1860596,,24.81090947,,,,,,,,,,,,,,,,25.79050197,19.44988172,,,26.55171004,24.90780446,16.47900098,20.0656585,,
Montenegro,MNE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.544160309,-8.169732945,-0.758395727,1.174886986,4.240730438,5.045305287,8.059902866,7.697054766,8.919794091,9.776223598,13.87028814,14.72274753,17.49101875,5.14699834,17.10078653,,
Mongolia,MNG,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,22.42219298,31.47844316,21.28999315,20.41111585,19.65713467,13.60416718,8.520818803,8.032907904,16.21812742,23.78949116,25.53480285,37.25760978,43.3202194,41.43102447,39.52306562,33.38891043,37.54536256,30.85593329,33.43459796,17.50365218,17.94632059,16.33554966,25.21987572,33.84565554,40.38644451,46.53901005,41.99906659,30.91607461,28.44365512,28.96675163,33.13398884,30.01644047,27.8531321,25.52028325,17.89002891,18.50035969,20.18696545,24.42930953,22.77925515,18.0116176,23.76138654,,
Northern Mariana Islands,MNP,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.986231606,11.19292088,13.19271401,14.44453076,12.08442206,12.81718544,14.25519095,11.36842434,12.39343786,10.68622333,12.88530656,8.329526904,12.94845438,13.18526898,19.23253077,16.73964208,15.21202516,,
Mauritania,MRT,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,5.616691188,-5.755328637,-8.748552235,1.411666154,-4.740137478,-1.069870342,2.602578753,-9.461541034,-5.758954749,0.730892113,13.16621984,9.295855207,11.48030266,16.54229642,14.39047099,6.856247672,17.707725,15.38684975,7.820440933,44.88799904,17.07644538,18.33977008,10.73704533,17.56364289,,,,,,,,,,,,,,37.75805207,36.50568921,23.77869418,22.11911923,28.49606018,30.80405769,32.87463283,37.08792072,36.77945037,38.93802914,,
Mauritius,MUS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,25.5534434,20.65277317,19.29147158,19.45845351,10.62331479,12.87491592,14.99063194,16.33002118,17.91174479,21.69870973,29.45549586,29.70576584,28.98539571,26.6195637,26.04537798,27.52739049,28.96220569,27.68816636,25.42401976,25.3129163,25.87462213,27.24344006,26.75765413,25.72127874,26.96537471,28.60039542,27.5333829,26.0970087,23.15519319,18.30875296,20.49686884,24.50702969,18.63676961,14.91038099,15.82890045,14.42923104,13.90262134,12.58221903,10.48527159,11.12705234,10.8315588,12.49080909,11.4346866,11.11278812,5.213753028,8.364488109,,
Malawi,MWI,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,25.04916844,20.95611382,29.2240965,28.36724069,28.88686526,34.90778692,30.41253156,26.15733323,25.08122569,28.12684609,30.72308781,27.58817112,27.4521799,33.08104309,33.499076,32.50376952,31.73211236,30.8297425,33.47506414,36.46357025,36.86664958,35.55168277,38.84750962,39.11602389,42.12775813,41.16457885,39.08794719,34.77929752,35.0256595,36.8350108,37.04438603,38.51209188,39.95427835,39.59916876,39.7055731,34.0422284,34.56605359,34.90883559,32.0999301,30.43497771,30.37187705,29.19577623,29.19307821,29.15741493,26.96807361,25.20417754,24.35332831,26.78839511,,
North America,NAC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,21.52373196,21.50421004,22.0309742,23.66760019,22.74347423,20.96700749,21.58203649,22.09565456,23.22807863,23.55918127,22.32246161,23.38181952,21.52320988,19.96500665,21.90720821,20.54969255,19.25183842,19.81058181,20.64928815,19.98413007,18.90270369,18.7038426,17.64197865,17.20958723,18.10499524,18.96021545,19.73449883,20.80640938,21.16085967,20.85392543,20.78601235,19.57763086,18.39766656,17.64066596,18.05276574,18.47883916,19.34204778,17.96222674,15.97031972,14.29694902,15.60931854,16.53564656,18.4419748,18.96330826,19.89991361,19.7660553,18.72822271,19.26927128,19.39319479,19.51647449,19.05284136,18.27738396,,
Namibia,NAM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.12577587,25.72452926,28.58051565,25.53178314,29.23201439,29.59419108,27.60839174,24.66582125,26.33250553,24.12593638,27.507417,22.401309,25.91041625,24.85029766,29.91807221,31.00400098,35.80132188,29.15724177,27.46257399,17.06289589,19.59099119,15.39835861,15.59746275,19.24878018,23.071939,16.31511594,6.165654004,13.36311468,12.09577522,13.5599653,17.87938074,7.277073794,,
New Caledonia,NCL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,5.432082938,7.817396132,10.35031291,14.02727756,21.08403728,19.65079776,17.35227859,10.3890636,6.957460321,9.208761101,2.48006255,8.573035438,10.00720966,4.486970925,13.58684777,6.76470165,6.835154878,8.188127998,6.054042221,5.409916982,9.490958478,8.441784923,13.26487221,11.27156249,12.96373035,10.15298623,12.9030531,14.58028937,13.8908899,13.37240806,12.21442529,19.02279756,19.45730488,17.60823685,20.57199579,15.61253499,23.02048131,20.86205273,22.54244906,23.27856742,23.89976329,23.03256868,20.63790185,19.71257626,21.95577751,23.92066548,13.64680384,,,
Nigeria,NGA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,87.93307662,85.1293043,76.20282213,61.40558615,49.13479024,54.89016609,54.05341957,48.48836245,67.55722346,62.35674007,59.36070706,52.12179339,49.56508782,43.67703901,43.75238954,40.39338479,43.0509434,35.08326305,47.42131529,55.56987671,36.08911264,31.10983639,29.40401552,32.51024367,39.21007953,50.82811729,27.94881883,33.4550575,26.1299193,25.64157326,26.58483984,34.73988158,20.19190607,23.03872329,17.40788994,16.19399662,18.84138136,19.82342209,23.20408147,29.67988591,35.22594643,,
Nicaragua,NIC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.311649798,3.611229117,5.347178251,8.02085271,12.33634604,14.24081117,10.79315271,10.18672459,8.963397576,10.05561815,13.42156498,14.55837994,15.61995685,15.57959534,16.96644638,15.08957233,16.32828823,19.55722728,20.05294102,18.86808093,21.43967704,24.42497091,23.63939125,23.6379388,23.16792626,24.02287141,24.53396324,21.64501233,,
Netherlands,NLD,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,29.01307357,28.85322098,29.14451151,29.93580594,29.14013975,25.54625103,25.94582139,24.33066551,22.97719254,22.85410566,22.94562288,23.25535833,22.73332896,23.17275935,25.78691877,24.10587792,24.57611136,24.12160606,25.49139334,26.83710207,25.92570229,25.33051607,24.74844071,24.86721079,25.6852507,26.4996605,27.09148819,27.4906041,26.10587442,26.86482601,27.18998008,25.80800244,24.32772501,24.89214865,25.32113881,25.80240939,26.9376352,27.36077687,25.66178678,24.16493945,26.24952167,27.01317079,26.28476847,26.18043785,26.61178688,27.96302726,28.28113837,29.85809493,30.39160717,29.61699363,27.81255244,29.28774718,,
Norway,NOR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,30.42077936,28.84105511,26.56290879,27.29313992,27.61306874,31.47865458,32.12330904,30.72371456,31.20918736,33.68029617,32.67719084,27.35087726,27.22362157,26.92962654,27.85588532,27.56080435,26.31012839,25.44181656,25.4913406,26.27062885,27.91462657,29.84666757,31.53178585,28.29625532,30.31943419,37.05907762,36.38204322,32.65553698,31.40527553,33.9987811,38.44122306,40.29817325,39.71209967,42.07538689,35.33696678,36.22104878,38.23301229,38.75539735,37.84657093,37.54252988,34.18854112,31.20089935,32.1246763,34.71649627,31.78545412,30.19558359,38.61862345,,
Nepal,NPL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,15.26545098,17.36920323,17.35020372,16.39651251,17.1859335,16.82053704,16.31697626,14.42753018,15.76252187,18.62197615,15.51956277,16.81243844,14.8582152,13.22162467,10.29821171,11.67926482,15.05042042,16.59004192,13.95080848,20.98174559,20.34997772,19.080674,20.10377858,20.42254856,21.6516975,18.479012,25.16462069,25.16132113,27.66262307,30.60078043,29.28238001,30.74492651,36.303208,36.81056093,37.46412535,29.37398557,34.3154666,36.83418527,39.01731013,39.52973062,34.85072805,41.4630052,42.32615018,41.75560166,32.43523192,32.49938978,,
Nauru,NRU,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96584028,22.94979376,21.95990934,22.40005948,21.22599968,18.91300195,18.23238763,19.43351181,16.94697477,18.96071633,18.44263988,18.2987409,18.20306617,20.42140631,20.4396611,21.46574915,21.2542729,21.52912131,20.79971314,21.89655693,20.14602662,18.79509497,,
OECD members,OED,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,22.65573306,22.77807628,23.96721389,23.09275139,21.82261018,22.29822302,22.474853,23.21341261,23.2659256,22.1966566,22.08153437,21.04566882,20.45274001,21.81621889,21.13794684,20.61760066,20.86232804,21.68388878,21.57786891,21.13994229,20.56223676,19.65032964,19.35797096,20.10827073,21.32077588,23.81179445,24.0409517,23.90832269,23.40115446,23.4900108,22.43912381,21.58645597,21.29313207,21.90050351,22.11202354,22.69061962,22.40609489,21.15934224,19.24993145,20.28937679,20.92299856,21.3449953,21.46945938,22.06603354,22.37930569,22.13490575,22.73936686,22.85813687,22.93127511,22.55211071,22.7876517,,
Oman,OMN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,40.85470084,44.64799818,40.69866681,44.08433957,28.42187254,42.18901453,40.38637399,43.42859319,33.9083183,33.67331935,34.21357842,28.67426218,17.99259668,28.92220037,22.25874013,27.05707647,22.47666941,14.2668868,13.14895559,8.782683287,11.00128043,10.23402011,16.09838661,16.79552586,12.62384413,19.70648608,32.83085993,28.5507554,28.82537286,30.69697706,31.96472411,39.38762708,43.15112969,40.71388562,46.86316521,28.91579997,42.32791718,41.41696329,41.30540489,39.57701191,35.11075223,23.12455136,19.93521518,21.09040755,28.8768285,23.90166633,12.25185347,18.82574406,,
Other small states,OSS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,26.91369206,26.15181195,25.09150768,25.31356074,31.76715058,32.93341926,31.01890234,30.42155453,29.6515928,26.75410315,25.20355346,25.00716385,26.25718681,24.61719192,24.99736375,19.90453095,19.54214366,20.96807333,22.62011336,21.77821524,20.96714367,20.36867662,19.8626542,17.25305554,20.31851415,22.63405647,24.54699375,24.08219501,23.13806513,25.7753121,28.36988217,27.77534106,27.40015864,22.76171091,25.10183432,27.55351929,29.07034285,28.21611254,26.77719557,24.84815376,24.19599539,26.07549939,25.54790409,24.89317483,20.80040976,23.02350574,,
Pakistan,PAK,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,13.27279745,15.49082318,15.69508301,14.2652664,16.62047356,17.63399858,17.80732039,19.15091658,17.29767406,14.8389888,19.28421516,20.83301057,17.77941227,17.62271369,18.47887219,21.92565573,22.04192173,16.6114259,19.71992768,17.632154,16.10739697,16.62294923,18.04589045,17.19602963,19.54758509,21.1373414,21.96349584,22.12408756,22.77667346,20.16417038,18.30158754,17.56170915,12.91516527,15.46289599,16.20116033,15.69664436,14.09793262,14.90275091,15.52686465,16.04457628,14.53384374,13.09094384,12.06680927,11.57738458,14.81070453,14.10151376,,
Panama,PAN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,27.67462458,29.80892414,27.03624761,24.90457123,20.92115569,29.65117196,25.41339671,13.12610356,15.95199331,15.39011997,22.66048946,16.12832512,2.446372831,16.50036327,12.55658396,17.9974221,20.52536185,23.57575527,23.49073312,25.62695309,26.95713775,21.21594731,19.48363184,22.94845629,20.55249327,19.07377784,19.03002086,16.15868546,18.52863936,21.38061485,28.14476141,29.71310167,28.73949249,24.56887702,29.06309994,31.58631288,32.51756967,30.07934424,33.76784952,31.99890788,33.64311104,32.24314044,31.25446034,27.13024291,30.71742573,,
Peru,PER,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,12.99279342,19.25901231,28.98132381,30.86289429,26.53603609,27.96733784,23.3482611,23.88872246,25.67067203,16.11586912,16.52791819,16.43673944,18.33514369,13.90193031,14.32151905,13.49193832,13.81690644,17.43810785,17.10477532,16.7540271,18.7545124,18.05559851,18.72037218,17.71664893,16.94117235,17.32914964,17.35168162,18.78642397,21.04958701,25.37639032,26.13579409,24.43470452,22.30804821,24.22550076,25.58894476,24.29979068,23.6026698,22.12793646,21.27887569,21.14679073,21.46949561,21.3425057,21.3222508,20.1534975,22.22003483,,
Philippines,PHL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,30.89637909,28.8027767,31.33398843,24.79348458,18.9217566,19.23935299,22.53706284,23.28071366,22.875202,22.77521727,21.07869022,20.51114258,20.05259916,21.86792841,21.34750285,21.65582561,22.7791631,25.99092268,31.72414766,30.51478722,31.59796279,32.19910795,32.54693304,33.13812854,34.41284404,34.09246005,33.72548133,32.93681544,34.01989046,35.74138889,33.28289817,31.6412104,32.52917791,33.48818855,31.98010667,31.55084459,31.96252598,30.55024112,28.86511291,23.06986662,19.51937676,,
Palau,PLW,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,21.33166643,30.62976227,27.22083069,29.10373819,19.71077253,11.86272264,12.41460734,15.13596008,18.47006905,12.81285247,15.87041369,14.1985149,19.06126734,11.4248939,17.80520181,21.83623685,22.81792918,27.90895231,30.29679522,37.28892,28.78272975,15.87349142,19.79645378,20.56634622,34.62928245,30.84609115,24.80885057,34.41667111,33.56836515,,,,,,,,,,,,,,,,,,,
Poland,POL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39126716,20.78497217,20.50594043,21.42894185,20.32131083,18.50191871,17.28289764,15.56950489,16.39147645,14.85367215,17.01168924,17.41957169,18.86667551,17.92092428,16.68045706,15.78219656,17.61553019,17.06221707,17.37314734,18.16016469,19.8634843,19.77113158,19.4032124,19.82368343,20.54797658,21.11229338,20.43848067,,
Pre-demographic dividend,PRE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.849813923,12.6346017,,16.61264047,,,,,,,,,,,22.8932632,25.44441304,25.44126805,31.29161721,22.20882959,25.1788523,27.27001475,30.64692854,24.38173171,25.75374511,19.84970435,19.48295034,22.60421072,24.24751332,25.55589797,24.56557489,28.69901652,,
Puerto Rico,PRI,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,16.20317585,18.16428275,21.22952103,26.36166331,29.09735637,27.95124677,23.93773266,22.65852778,22.00310627,20.68527905,23.3303882,27.17941475,29.22775904,29.25295054,29.48767869,28.01909475,25.19805701,25.13524878,22.60614943,21.59290965,24.44415786,21.36469678,21.65717407,22.22162926,20.36082011,18.24156355,18.43809894,17.63070725,16.57968199,15.72872178,13.87807089,13.15586357,13.82984565,11.82156601,11.39969022,10.96378811,13.55082155,14.12536857,15.83041904,15.27834633,16.07602365,16.73236986,18.45418873,18.79123752,18.88278965,17.97112039,19.38533551,,
Paraguay,PRY,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9439598,22.65929247,19.03390153,23.51995029,22.5393644,16.90350606,19.90234913,29.34714017,24.68731192,23.11508981,23.34193594,25.66452313,27.10420297,24.40836002,22.547985,25.03954327,25.64541708,21.41133144,24.87880242,23.15369011,23.4960655,25.87438067,25.63844666,23.56335504,22.52874823,23.62205517,23.95739835,,
West Bank and Gaza,PSE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18852415,5.440792906,5.01156515,8.17597042,7.775573521,10.4093217,8.660639464,11.71813453,1.439571329,-6.199269058,-0.920989462,1.11651427,15.02729111,24.57784573,7.598394272,7.257094828,-0.455530719,6.512876881,6.760785808,7.362752977,10.14635622,10.21986324,12.69093399,13.19490894,14.32541661,10.4911156,15.94282643,,
Pacific island small states,PSS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,8.201619419,3.742781067,1.667630224,-0.183756659,3.163255855,3.532811757,16.52515449,14.81943745,6.752617818,4.428688081,5.562265497,5.143696462,10.57295717,9.707201155,11.55108832,13.50809795,17.08719196,17.68492465,,25.08752879,22.53998285,20.12588717,27.60405539,31.51386968,32.65533406,12.58061816,9.819285245,14.10080622,11.86107395,14.09321223,14.88258987,16.85904288,16.52142675,17.64840633,21.94421542,23.13698857,21.36767293,21.61162444,22.83025912,22.83572884,22.87498059,,,
